query_id	query_text	class_label
train-6110	how much have i spent on bills recently	spending_history
train-6111	have i been giving lot of money to food to food lately	spending_history
train-6112	how much have i spent on shoes	spending_history
train-6113	what was the total i spent at home depot last month	spending_history
train-6114	did i go out to eat more than usual	spending_history
train-6115	i have been spending a lot on insurance lately	spending_history
train-6116	have i been spending a lot on shoes lately	spending_history
train-6117	how much have i spent eating out this week	spending_history
train-6118	have i been spending a lot on groceries lately	spending_history
train-6119	how much money did i spend yesterday	spending_history
train-6120	did i spend a lot on shoes recently	spending_history
train-6121	what have i spent lately in child care	spending_history
train-6122	how much have i spent on shoes lately	spending_history
train-6123	could you tell me how much money i spent last week	spending_history
train-6124	how much money have i dropped recently	spending_history
train-6125	what's the amount of money i spent yesterday	spending_history
train-6126	how much have i spent on food in the past week	spending_history
train-6127	i need to know what i have spent on food recently	spending_history
train-6128	how much did i spend on lunches last week	spending_history
train-6129	have i been spending more money at restaurants	spending_history
train-6130	how much have i paid in medical expenses recently	spending_history
train-6131	what's my going out to eat tab this month vs last month	spending_history
train-6132	how much money did i spend at starbucks in the last week	spending_history
train-6133	have i been spending a lot on take out lately	spending_history
train-6134	i have been spending a lot on utility bills lately	spending_history
train-6135	what have i spent over the last few days	spending_history
train-6136	how much money have i spent this week	spending_history
train-6137	could you check my account and let me know how much i spent on food in january	spending_history
train-6138	have i been spending a ton of money on movies lately	spending_history
train-6139	how much have i spent on clothes recently	spending_history
train-6140	how much money did i spend on food last month	spending_history
train-6141	have i have been spending a lot of money on shoes	spending_history
train-6142	how much do i spend going out to eat	spending_history
train-6143	what have i spent on food recently	spending_history
train-6144	could you tell me how much i've spent over the past two weeks	spending_history
train-6145	how much did i spend on gas last week	spending_history
train-6146	what's the total amount i've spent eating out in the last two weeks	spending_history
train-6147	how much did i spend this week	spending_history
train-6148	have i been spending a lot on roast beef lately	spending_history
train-6149	how much did i spend on christmas gifts in december	spending_history
train-6150	it looks like someone made an unauthorized amazon purchase on my account	report_fraud
train-6151	turns out i made a fraudulent transaction	report_fraud
train-6152	someone misused my card and put fraudulent transactions on it	report_fraud
train-6153	i need to report fraudulent activity on my visa card, please	report_fraud
train-6154	looks like someone made an unauthorized charge to nike on my account	report_fraud
train-6155	i think the charge for uber on my account is fraudulent	report_fraud
train-6156	"please contact my credit card company to report fraudulent activity on	report_fraud
train-6157	i think someone stole my card and used it	report_fraud
train-6158	i think someone made an illegal charge to my card	report_fraud
train-6159	i have detected fraudulent activity on my account	report_fraud
train-6160	there seems to be fraudulent activity	report_fraud
train-6161	i suspect some suspicious activity	report_fraud
train-6162	i'm afraid there is a false transaction on my account	report_fraud
train-6163	i think my chase account has been compromised and fraud committed	report_fraud
train-6164	report fraudulent activity on my debit card	report_fraud
train-6165	my card has purchases i don't recognize	report_fraud
train-6166	i think i've been the victim of fraud	report_fraud
train-6167	i see a purchase on my chase checking that i did not make	report_fraud
train-6168	i spotted a fraudulent transaction from microsoft on my account	report_fraud
train-6169	there is an unauthorized transaction on my bank of america checking	report_fraud
train-6170	this costco charge looks fraudulent	report_fraud
train-6171	i have suspicious charges on my discovery card	report_fraud
train-6172	i want to report fraudulent activity on my amex card, please	report_fraud
train-6173	"i need to report fraudulent activity to my card company	report_fraud
train-6174	so i made a fraudulent transaction	report_fraud
train-6175	how do i let visa know about a charge i didn't make	report_fraud
train-6176	how do i report fraud on my discover card	report_fraud
train-6177	it seems someone conducted a fraudulent transaction on my account	report_fraud
train-6178	i have a fraudulent transaction from fry's on my account	report_fraud
train-6179	i have a fraudulent transaction from red robin on my account	report_fraud
train-6180	my account has a fraudulent transaction i think	report_fraud
train-6181	can you report credit card fraud for me	report_fraud
train-6182	i need to talk to someone about a transaction that was not made by me on my chase account	report_fraud
train-6183	i see a suspicious transaction in my account history	report_fraud
train-6184	i need to report some fraudulent card activity	report_fraud
train-6185	i suspect fraudulent transaction	report_fraud
train-6186	please report information about activity on my credit card	report_fraud
train-6187	i have charges on my amex card i didn't make	report_fraud
train-6188	how do i report a fraudulent charge on my visa	report_fraud
train-6189	can you help me deal with this fraudulent transaction from verizon on my account	report_fraud
train-6190	i think there's fraud on my account	report_fraud
train-6191	i'm reporting fraudelent activity on my card	report_fraud
train-6192	i have a fraudulent transaction from wal mart on my account	report_fraud
train-6193	i need to report a fraudulent transaction from postmates on my account	report_fraud
train-6194	i want to report fraudulent activity on my visa card, please	report_fraud
train-6195	i'm pretty sure this charge from sam's club is fraudulent	report_fraud
